run_id,timestamp,topology_n,scenario,iteration,is_warmup,success,status,latency_seconds_wall,execution_time_seconds_api,rows_processed,rows_output,size_bytes,num_files,delta_version,delta_current_version,cpu_avg_percent,cpu_max_percent,mem_avg_bytes,mem_max_bytes,sample_count,error_message,config_id
exp1_20260315_v2,2026-03-15T22:05:02.411632,4,silver_persistent,4,True,True,success,18.778805912006646,18.752511,1280,680,,,3,3,336.1166666666667,397.88,11514439961.166666,12073297764,6,,10
exp1_20260315_v2,2026-03-15T22:05:22.150907,4,silver_persistent,5,True,True,success,18.35928686099942,18.338505,1280,680,,,4,4,353.8883333333333,433.13,11289652180.666666,11390165182,6,,10
exp1_20260315_v2,2026-03-15T22:05:42.231644,4,silver_persistent,6,False,True,success,18.441915367002366,18.419099,1280,680,,,5,5,359.1616666666667,438.40000000000003,11540162230.333334,12502150670,6,,10
exp1_20260315_v2,2026-03-15T22:06:02.125044,4,silver_persistent,7,False,True,success,17.512299503025133,17.489466,1280,680,,,6,6,305.9033333333333,372.01,11243911548.5,11301583578,6,,10
exp1_20260315_v2,2026-03-15T22:06:22.240251,4,silver_persistent,8,False,True,success,18.39417253699503,18.370512,1280,680,,,7,7,372.075,491.57,11382679396.666666,11612104680,6,,10
exp1_20260315_v2,2026-03-15T22:06:42.104080,4,silver_persistent,9,False,True,success,17.276879754994297,17.249734,1280,680,,,8,8,293.33166666666665,365.03,11398515690.333334,12046351459,6,,10
exp1_20260315_v2,2026-03-15T22:07:02.146511,4,silver_persistent,10,False,True,success,17.933423607988516,17.916195,1280,680,,,9,9,359.21166666666664,487.59999999999997,11370518012.333334,11451909531,6,,10
exp1_20260315_v2,2026-03-15T22:07:22.839890,4,silver_persistent,11,False,True,success,20.655559048987925,20.629815,1280,680,,,10,10,380.73333333333335,417.94,11528798463,12046703780,6,,10
exp1_20260315_v2,2026-03-15T22:07:42.952266,4,silver_persistent,12,False,True,success,18.201477917988086,18.178472,1280,680,,,11,11,343.4916666666667,461.34000000000003,11154341488.166666,11577713485,6,,10
exp1_20260315_v2,2026-03-15T22:08:02.637292,4,silver_persistent,13,False,True,success,19.089159769006073,19.064547,1280,680,,,12,12,362.165,399.31,11332235552.333334,11587213584,6,,10
exp1_20260315_v2,2026-03-15T22:08:22.312813,4,silver_persistent,14,False,True,success,18.839942366990726,18.816974,1280,680,,,13,13,375.37666666666667,470.18,11239112565.5,11512970208,6,,10
exp1_20260315_v2,2026-03-15T22:08:42.074309,4,silver_persistent,15,False,True,success,17.16713000499294,17.141156,1280,680,,,14,14,320.1433333333333,410.87,11415213913.833334,12498094777,6,,10
exp1_20260315_v2,2026-03-15T22:09:02.210199,4,silver_persistent,16,False,True,success,17.567171307018725,17.550517,1280,680,,,15,15,359.3566666666667,461.45,11100183236.333334,11354454877,6,,10
exp1_20260315_v2,2026-03-15T22:09:19.327299,4,silver_persistent,17,False,True,success,17.08740937098628,17.064543,1280,680,,,16,16,331.218,367.90999999999997,11137879892.8,11267932677,5,,10
exp1_20260315_v2,2026-03-15T22:09:39.032968,4,silver_persistent,18,False,True,success,18.419253967993427,18.391103,1280,680,,,17,17,325.935,422.08,11340014936.333334,12311553107,6,,10
exp1_20260315_v2,2026-03-15T22:09:56.204419,4,silver_persistent,19,False,True,success,17.140341324993642,17.116815,1280,680,,,18,18,350.378,390.19,11486041098.4,11648840492,5,,10
exp1_20260315_v2,2026-03-15T22:10:12.965344,4,silver_persistent,20,False,True,success,16.726399367995327,16.699606,1280,680,,,19,19,365.342,438.84999999999997,11602179279.8,12379792336,5,,10
exp1_20260315_v2,2026-03-15T22:10:35.773553,4,silver_persistent,21,False,True,success,22.015635599993402,21.99544,1280,680,,,20,20,371.0942857142857,515.78,11304382377.428572,11576939635,7,,10
exp1_20260315_v2,2026-03-15T22:10:53.136895,4,silver_persistent,22,False,True,success,17.27985490701394,17.225667,1280,680,,,21,21,378.92,405.18,11519246984.4,12640367667,5,,10
exp1_20260315_v2,2026-03-15T22:11:12.949005,4,silver_persistent,23,False,True,success,17.24395487899892,17.209135,1280,680,,,22,22,315.64166666666665,395.44,11279365651.333334,11489654072,6,,10
exp1_20260315_v2,2026-03-15T22:11:32.508446,4,silver_persistent,24,False,True,success,17.32499295900925,17.302079,1280,680,,,23,23,346.065,467.45,11432021888.833334,12021416322,6,,10
exp1_20260315_v2,2026-03-15T22:11:48.362619,4,silver_persistent,25,False,True,success,15.819006497011287,15.799001,1280,680,,,24,24,353.168,404.87,11922695617.6,12640317335,5,,10
exp1_20260315_v2,2026-03-15T22:12:05.192297,4,silver_persistent,26,False,True,success,15.881156399002066,15.862602,1280,680,,,25,25,310.156,360.11,12047036178.2,12259675857,5,,10
exp1_20260315_v2,2026-03-15T22:12:22.475765,4,silver_persistent,27,False,True,success,17.142579647013918,17.118289,1280,680,,,26,26,366.772,456.01000000000005,12342936148,13001451104,5,,10
exp1_20260315_v2,2026-03-15T22:12:38.225492,4,silver_persistent,28,False,True,success,15.268903454998508,15.24651,1280,680,,,27,27,334.096,423.31,12100508732.2,12243857041,5,,10
exp1_20260315_v2,2026-03-15T22:12:55.205782,4,silver_persistent,29,False,True,success,16.05556851098663,16.033203,1280,680,,,28,28,344.79200000000003,422.91999999999996,12137929054.2,12353598909,5,,10
exp1_20260315_v2,2026-03-15T22:13:12.897137,4,silver_persistent,30,False,True,success,15.502613843011204,15.476156,1280,680,,,29,29,280.376,348.38,12150304347.4,12488978457,5,,10
exp1_20260315_v2,2026-03-15T22:13:32.549318,4,silver_persistent,31,False,True,success,19.61909215300693,19.582323,1280,680,,,30,30,373.9266666666667,418.77,12133457017.333334,12274842462,6,,10
exp1_20260315_v2,2026-03-15T22:13:49.246274,4,silver_persistent,32,False,True,success,16.14556337200338,16.121938,1280,680,,,31,31,345.37,409.0,12314420334.2,12819393145,5,,10
exp1_20260315_v2,2026-03-15T22:14:05.884807,4,silver_persistent,33,False,True,success,15.330450555018615,15.309272,1280,680,,,32,32,310.804,378.31,12128761983.6,12200976574,5,,10
exp1_20260315_v2,2026-03-15T22:14:22.222550,4,silver_persistent,34,False,True,success,16.106356500997208,16.075544,1280,680,,,33,33,394.46,483.27,12209064869.6,12345050916,5,,10
exp1_20260315_v2,2026-03-15T22:14:38.415187,4,silver_persistent,35,False,True,success,15.714090583991492,15.692903,1280,680,,,34,34,337.766,388.68,12318219113.8,13126504276,5,,10
exp1_20260315_v2,2026-03-15T22:15:54.293710,8,bronze_pushdown,1,True,True,success,36.924905234976904,36.845859,4523,4523,354684,8,0,0,333.1718181818182,401.71,13007252204.181818,13146624352,11,,38
exp1_20260315_v2,2026-03-15T22:16:13.566664,8,bronze_pushdown,2,True,True,success,19.236121200985508,19.165021,4523,4523,354684,8,1,1,329.832,377.68,13118552713.2,13707969027,5,,38
exp1_20260315_v2,2026-03-15T22:16:44.281429,8,bronze_pushdown,3,True,True,success,29.20702304400038,29.15285,4523,4523,354684,8,2,2,339.9555555555556,429.40000000000003,13111316466.555555,13589828066,9,,38
exp1_20260315_v2,2026-03-15T22:17:14.127400,8,bronze_pushdown,4,True,True,success,29.805421791999834,29.763569,4523,4523,354684,8,3,3,360.87125,417.48,13031009147.75,13221972925,8,,38
exp1_20260315_v2,2026-03-15T22:17:46.011801,8,bronze_pushdown,5,True,True,success,29.827151203993708,29.739713,4523,4523,354684,8,4,4,319.8322222222222,405.74,13737999778.555555,15057664599,9,,38
exp1_20260315_v2,2026-03-15T22:18:16.976525,8,bronze_pushdown,6,False,True,success,30.237214794004103,30.193984,4523,4523,354684,8,5,5,324.31,378.95,13628232047.444445,14270657979,9,,38
exp1_20260315_v2,2026-03-15T22:18:46.394312,8,bronze_pushdown,7,False,True,success,29.388805198977934,29.340847,4523,4523,354682,8,6,6,353.4025,410.25,13570813976.375,13694268333,8,,38
exp1_20260315_v2,2026-03-15T22:19:16.437783,8,bronze_pushdown,8,False,True,success,30.009053503978066,29.961715,4523,4523,354684,8,7,7,320.89875,372.47999999999996,13654660997.125,14207099593,8,,38
exp1_20260315_v2,2026-03-15T22:19:48.631336,8,bronze_pushdown,9,False,True,success,30.714708018000238,30.658573,4523,4523,354684,8,8,8,365.41555555555556,483.92,13827291383.11111,15229705511,9,,38
exp1_20260315_v2,2026-03-15T22:20:20.458708,8,bronze_pushdown,10,False,True,success,30.060295053001028,30.016534,4523,4523,354683,8,9,9,371.7366666666667,474.58,13683835002.88889,14019907805,9,,38
exp1_20260315_v2,2026-03-15T22:21:15.212712,8,bronze_pushdown,11,False,True,success,53.32526052699541,53.262931,4523,4523,354684,8,10,10,344.35133333333334,437.81,13856157843.333334,14787421397,15,,38
exp1_20260315_v2,2026-03-15T22:21:46.991444,8,bronze_pushdown,12,False,True,success,30.46614593800041,30.411508,4523,4523,354684,8,11,11,338.1744444444444,463.05,13786610363.222221,14080792321,9,,38
exp1_20260315_v2,2026-03-15T22:22:20.095638,8,bronze_pushdown,13,False,True,success,30.21803952998016,30.119939,4523,4523,354683,8,12,12,337.8588888888889,448.5,13796447754.777779,14169480879,9,,38
exp1_20260315_v2,2026-03-15T22:22:52.480071,8,bronze_pushdown,14,False,True,success,30.081332333997125,30.027439,4523,4523,354682,8,13,13,339.80111111111114,406.12,13867423417.444445,14946773492,9,,38
exp1_20260315_v2,2026-03-15T22:23:25.301257,8,bronze_pushdown,15,False,True,success,30.242864781001117,30.185469,4523,4523,354684,8,14,14,343.28222222222223,417.84,13817315233.777779,14823028942,9,,38
exp1_20260315_v2,2026-03-15T22:23:55.117190,8,bronze_pushdown,16,False,True,success,29.571587366983294,29.519736,4523,4523,354683,8,15,15,328.395,408.19,13669377762.375,13865639206,8,,38
exp1_20260315_v2,2026-03-15T22:24:26.271578,8,bronze_pushdown,17,False,True,success,31.122694894002052,31.057952,4523,4523,354683,8,16,16,339.75874999999996,453.75,13723105093.375,14033203751,8,,38
exp1_20260315_v2,2026-03-15T22:24:56.004526,8,bronze_pushdown,18,False,True,success,29.696180179016665,29.65225,4523,4523,354681,8,17,17,329.49625,396.13,13770903249.625,14678166071,8,,38
exp1_20260315_v2,2026-03-15T22:25:27.508963,8,bronze_pushdown,19,False,True,success,30.45573098998284,30.409874,4523,4523,354683,8,18,18,330.32,448.0,13668853415.666666,13798427583,9,,38
exp1_20260315_v2,2026-03-15T22:25:58.101108,8,bronze_pushdown,20,False,True,success,30.346119794994593,30.298074,4523,4523,354684,8,19,19,333.37875,448.53,13743843697.875,14066722531,8,,38
exp1_20260315_v2,2026-03-15T22:26:52.633462,8,bronze_pushdown,21,False,True,success,54.49811089702416,54.441163,4523,4523,354683,8,20,20,352.126,416.66999999999996,13729970949.6,14327243334,15,,38
exp1_20260315_v2,2026-03-15T22:27:22.457741,8,bronze_pushdown,22,False,True,success,29.5344222279964,29.475998,4523,4523,354684,8,21,21,326.8425,415.09000000000003,13871234409.375,15276449982,8,,38
exp1_20260315_v2,2026-03-15T22:27:52.600279,8,bronze_pushdown,23,False,True,success,29.911637628014432,29.853557,4523,4523,354684,8,22,22,322.40375,467.21,13711910626.25,14355777184,8,,38
exp1_20260315_v2,2026-03-15T22:28:22.812231,8,bronze_pushdown,24,False,True,success,30.17596928300918,30.101907,4523,4523,354684,8,23,23,365.7375,402.21999999999997,13622804996.625,13787404951,8,,38
exp1_20260315_v2,2026-03-15T22:28:54.779379,8,bronze_pushdown,25,False,True,success,29.85745503299404,29.781353,4523,4523,354683,8,24,24,315.47777777777776,412.3,13621405818,14003296265,9,,38
exp1_20260315_v2,2026-03-15T22:29:25.136656,8,bronze_pushdown,26,False,True,success,30.33210447401507,30.286573,4523,4523,354684,8,25,25,349.29875,424.95,13894842311.375,15021239166,8,,38
exp1_20260315_v2,2026-03-15T22:29:55.463923,8,bronze_pushdown,27,False,True,success,30.282961024000542,30.237777,4523,4523,354682,8,26,26,378.51875,460.75,13662934262.625,13851999331,8,,38
exp1_20260315_v2,2026-03-15T22:30:25.709229,8,bronze_pushdown,28,False,True,success,30.20973657700233,30.15158,4523,4523,354684,8,27,27,339.07625,426.90000000000003,13741113991.125,14420946182,8,,38
exp1_20260315_v2,2026-03-15T22:30:56.907143,8,bronze_pushdown,29,False,True,success,31.158697794016916,31.101212,4523,4523,354682,8,28,28,326.8722222222222,412.59999999999997,13167457460.555555,14457403073,9,,38
exp1_20260315_v2,2026-03-15T22:31:27.031213,8,bronze_pushdown,30,False,True,success,30.07832097602659,30.032384,4523,4523,354684,8,29,29,347.7125,462.02,12856013874.625,13614998088,8,,38
exp1_20260315_v2,2026-03-15T22:32:25.369895,8,bronze_pushdown,31,False,True,success,56.84151934899273,56.790702,4523,4523,354682,8,30,30,347.57125,444.56,13025988831.125,13754987178,16,,38
exp1_20260315_v2,2026-03-15T22:32:56.952346,8,bronze_pushdown,32,False,True,success,29.615773147990694,29.560111,4523,4523,354683,8,31,31,321.9422222222222,416.03999999999996,13278910604.555555,14819121948,9,,38
exp1_20260315_v2,2026-03-15T22:33:27.016779,8,bronze_pushdown,33,False,True,success,30.028012161987135,29.970443,4523,4523,354683,8,32,32,337.55375000000004,391.83,13674473580.125,13800759618,8,,38
exp1_20260315_v2,2026-03-15T22:33:59.259265,8,bronze_pushdown,34,False,True,success,30.049581618019147,29.998699,4523,4523,354684,8,33,33,318.7633333333333,451.39,13841242806.11111,14377975538,9,,38
exp1_20260315_v2,2026-03-15T22:34:32.254778,8,bronze_pushdown,35,False,True,success,30.974983838008484,30.922876,4523,4523,354684,8,34,34,338.30777777777774,431.47999999999996,13872566334.11111,14776698661,9,,38
exp1_20260315_v2,2026-03-15T22:34:42.767810,8,bronze_federated,1,True,True,success,7.872579293005401,7.826295,630,630,160209,1,0,0,275.74666666666667,335.45,13745800952.666666,13811601892,3,,39
exp1_20260315_v2,2026-03-15T22:34:49.250723,8,bronze_federated,2,True,True,success,5.601885214971844,5.547854,630,630,160195,1,1,1,276.225,396.15,13666989630,13720365295,2,,39
exp1_20260315_v2,2026-03-15T22:34:55.957696,8,bronze_federated,3,True,True,success,6.622831699001836,6.575999,630,630,160196,1,2,2,364.38,375.78999999999996,13862810149.5,13923010995,2,,39
exp1_20260315_v2,2026-03-15T22:35:02.461894,8,bronze_federated,4,True,True,success,6.203965569002321,6.147686,630,630,160209,1,3,3,338.15,341.95,13792185409,13817524248,2,,39
exp1_20260315_v2,2026-03-15T22:35:09.551778,8,bronze_federated,5,True,True,success,7.05479548900621,7.00488,630,630,158480,1,4,4,390.31,429.99,14699608399,15098510827,2,,39
exp1_20260315_v2,2026-03-15T22:35:16.210184,8,bronze_federated,6,False,True,success,6.626178120000986,6.569483,630,630,158480,1,5,5,304.72,310.91,13668963049.5,13724492488,2,,39
exp1_20260315_v2,2026-03-15T22:35:23.306836,8,bronze_federated,7,False,True,success,6.6524133140046615,6.603524,630,630,158675,1,6,6,315.115,368.14,13737794724.5,13753963767,2,,39
exp1_20260315_v2,2026-03-15T22:35:30.290342,8,bronze_federated,8,False,True,success,6.949925271997927,6.896591,630,630,160209,1,7,7,379.53,445.64,13769638928.5,13852901105,2,,39
exp1_20260315_v2,2026-03-15T22:35:36.653003,8,bronze_federated,9,False,True,success,6.331812136981171,6.281391,630,630,159901,1,8,8,353.39,368.18,13681433764.5,13736031019,2,,39
exp1_20260315_v2,2026-03-15T22:35:44.082630,8,bronze_federated,10,False,True,success,7.2098219039908145,7.161782,630,630,160209,1,9,9,340.45000000000005,363.59000000000003,13775332696.5,13837988259,2,,39
exp1_20260315_v2,2026-03-15T22:35:55.220106,8,bronze_federated,11,False,True,success,10.207605564995902,10.151457,630,630,158886,1,10,10,299.74666666666667,418.27,13971852966,14456608253,3,,39
exp1_20260315_v2,2026-03-15T22:36:02.519562,8,bronze_federated,12,False,True,success,6.748848106013611,6.686874,630,630,158675,1,11,11,323.18,407.17,13749518852,13758592180,2,,39
exp1_20260315_v2,2026-03-15T22:36:09.786785,8,bronze_federated,13,False,True,success,7.234335902991006,7.189675,630,630,159028,1,12,12,404.18499999999995,427.09,13755039605.5,13817501181,2,,39
exp1_20260315_v2,2026-03-15T22:36:16.205832,8,bronze_federated,14,False,True,success,6.387934805999976,6.337194,630,630,160196,1,13,13,379.87,459.3,13743601737.5,13759865152,2,,39
exp1_20260315_v2,2026-03-15T22:36:23.526903,8,bronze_federated,15,False,True,success,6.881896396022057,6.834512,630,630,158675,1,14,14,409.91499999999996,424.88,13829136178.5,13938227929,2,,39
exp1_20260315_v2,2026-03-15T22:36:30.705168,8,bronze_federated,16,False,True,success,7.146675598982256,7.100117,630,630,160196,1,15,15,384.45,385.32,13769285558,13773008003,2,,39
exp1_20260315_v2,2026-03-15T22:36:37.519678,8,bronze_federated,17,False,True,success,6.7822625059925485,6.737361,630,630,159901,1,16,16,308.865,334.66,14407161602.5,14879813527,2,,39
exp1_20260315_v2,2026-03-15T22:36:44.566648,8,bronze_federated,18,False,True,success,6.667924626002787,6.624167,630,630,158849,1,17,17,283.535,350.47,13694425620.5,13724962250,2,,39
exp1_20260315_v2,2026-03-15T22:36:53.950752,8,bronze_federated,19,False,True,success,6.487033108016476,6.434775,630,630,158675,1,18,18,286.70666666666665,351.8,13772078965,13856508208,3,,39
exp1_20260315_v2,2026-03-15T22:37:01.284592,8,bronze_federated,20,False,True,success,7.299030109017622,7.242274,630,630,158675,1,19,19,347.40999999999997,351.84,13750931284.5,13872702415,2,,39
exp1_20260315_v2,2026-03-15T22:37:12.796969,8,bronze_federated,21,False,True,success,11.043588597007329,10.976393,630,630,158849,1,20,20,350.82666666666665,414.65000000000003,13814944054,13986340792,3,,39
exp1_20260315_v2,2026-03-15T22:37:20.189098,8,bronze_federated,22,False,True,success,6.359353473992087,6.286251,630,630,158886,1,21,21,316.485,318.06,13920112731.5,14092509112,2,,39
exp1_20260315_v2,2026-03-15T22:37:29.854440,8,bronze_federated,23,False,True,success,7.468702393001877,7.414063,630,630,158693,1,22,22,284.92333333333335,370.7,14142939325.333334,14990098556,3,,39
exp1_20260315_v2,2026-03-15T22:37:38.414444,8,bronze_federated,24,False,True,success,6.748632323986385,6.694479,630,630,159023,1,23,23,318.74333333333334,402.36,13812326108.333334,13826669929,3,,39
exp1_20260315_v2,2026-03-15T22:37:45.889781,8,bronze_federated,25,False,True,success,7.431599458999699,7.387543,630,630,160156,1,24,24,281.995,360.19,13818140812,13931418476,2,,39
exp1_20260315_v2,2026-03-15T22:37:52.726551,8,bronze_federated,26,False,True,success,6.800288812984945,6.73412,630,630,158675,1,25,25,324.765,369.37,13805397467.5,13805666953,2,,39
exp1_20260315_v2,2026-03-15T22:37:59.798718,8,bronze_federated,27,False,True,success,7.036251273006201,6.966393,630,630,160196,1,26,26,369.85,416.98,13644151644,13690197762,2,,39
exp1_20260315_v2,2026-03-15T22:38:06.389568,8,bronze_federated,28,False,True,success,6.564150272984989,6.509042,630,630,158675,1,27,27,362.635,417.33,14459545313,14945301291,2,,39
exp1_20260315_v2,2026-03-15T22:38:13.498027,8,bronze_federated,29,False,True,success,6.85630017000949,6.812051,630,630,158780,1,28,28,341.6,365.12,13631188099,13684696933,2,,39
exp1_20260315_v2,2026-03-15T22:38:20.891159,8,bronze_federated,30,False,True,success,7.363729945005616,7.313761,630,630,158886,1,29,29,404.78,449.28000000000003,13745619198,13766066430,2,,39
exp1_20260315_v2,2026-03-15T22:38:31.309353,8,bronze_federated,31,False,True,success,10.077877845993498,10.035141,630,630,160196,1,30,30,364.71,493.8,13797941043.666666,13970899461,3,,39
exp1_20260315_v2,2026-03-15T22:38:39.911720,8,bronze_federated,32,False,True,success,7.566540664003696,7.516702,630,630,160336,1,31,31,345.64666666666665,404.96,13858106936.666666,14055098017,3,,39
exp1_20260315_v2,2026-03-15T22:38:46.498996,8,bronze_federated,33,False,True,success,6.560181000008015,6.482501,630,630,158675,1,32,32,336.34000000000003,410.98,13777583989,13779427385,2,,39
exp1_20260315_v2,2026-03-15T22:38:53.644379,8,bronze_federated,34,False,True,success,6.8695271530014,6.828074,630,630,158675,1,33,33,336.525,388.05,14089159959,14590599488,2,,39
exp1_20260315_v2,2026-03-15T22:39:00.875431,8,bronze_federated,35,False,True,success,7.2024870729947,7.159213,630,630,158693,1,34,34,421.745,464.55,13776982106.5,13777202308,2,,39
exp1_20260315_v2,2026-03-15T22:39:31.678443,8,silver_persistent,1,True,True,success,29.326815676991828,29.288526,2540,690,,,0,0,353.8775,424.46000000000004,13802864632.875,13982760953,8,,11
exp1_20260315_v2,2026-03-15T22:39:55.860727,8,silver_persistent,2,True,True,success,23.135964791988954,23.111274,2540,690,,,1,1,340.5357142857143,443.14,13916163643.142857,14537159860,7,,11
exp1_20260315_v2,2026-03-15T22:40:19.516760,8,silver_persistent,3,True,True,success,23.625940561993048,23.606003,2540,690,,,2,2,351.02,416.1,13929014241.571428,14845831273,7,,11
exp1_20260315_v2,2026-03-15T22:40:45.810633,8,silver_persistent,4,True,True,success,25.270849499007454,25.249637,2540,690,,,3,3,351.83142857142855,423.03,13767672848.142857,14057889326,7,,11
exp1_20260315_v2,2026-03-15T22:41:12.238491,8,silver_persistent,5,True,True,success,25.30506868500379,25.284306,2540,690,,,4,4,358.16857142857145,457.88,13981346572.714285,14898929067,7,,11
exp1_20260315_v2,2026-03-15T22:41:40.028379,8,silver_persistent,6,False,True,success,27.76323545401101,27.741134,2540,690,,,5,5,397.67,473.89,13908706450.5,14042986962,8,,11
exp1_20260315_v2,2026-03-15T22:42:08.656312,8,silver_persistent,7,False,True,success,27.359087458025897,27.330784,2540,690,,,6,6,357.13125,430.03,13963373959.75,14475849621,8,,11
exp1_20260315_v2,2026-03-15T22:42:33.779794,8,silver_persistent,8,False,True,success,24.227001906983787,24.201788,2540,690,,,7,7,357.59285714285716,484.37,14045299220.857143,15015008524,7,,11
exp1_20260315_v2,2026-03-15T22:42:59.581002,8,silver_persistent,9,False,True,success,25.052794052986428,25.031581,2540,690,,,8,8,351.77714285714285,443.08,13894308921.285715,13994242858,7,,11
exp1_20260315_v2,2026-03-15T22:43:24.245823,8,silver_persistent,10,False,True,success,24.63430579501437,24.613884,2540,690,,,9,9,360.3914285714286,450.79,14191278376.714285,15171243205,7,,11
exp1_20260315_v2,2026-03-15T22:43:55.207115,8,silver_persistent,11,False,True,success,28.55786618500133,28.531275,2540,690,,,10,10,340.63,446.96,13778040118.375,13974862027,8,,11
exp1_20260315_v2,2026-03-15T22:44:18.945744,8,silver_persistent,12,False,True,success,23.711352831014665,23.686557,2540,690,,,11,11,323.03166666666664,424.96999999999997,13835182617.333334,14413040967,6,,11
exp1_20260315_v2,2026-03-15T22:44:44.153332,8,silver_persistent,13,False,True,success,24.547884170984617,24.519539,2540,690,,,12,12,378.98,445.21,13797471430.285715,13949428817,7,,11
exp1_20260315_v2,2026-03-15T22:45:09.167930,8,silver_persistent,14,False,True,success,24.985825942014344,24.956597,2540,690,,,13,13,382.1457142857143,473.13,13902696630,14776020229,7,,11
exp1_20260315_v2,2026-03-15T22:45:34.557244,8,silver_persistent,15,False,True,success,24.44186910399003,24.420799,2540,690,,,14,14,317.37,388.36,13821561414,14586360093,7,,11
exp1_20260315_v2,2026-03-15T22:45:58.988316,8,silver_persistent,16,False,True,success,24.354759391979314,24.325022,2540,690,,,15,15,371.9528571428571,431.34,13703233806.142857,13837414685,7,,11
exp1_20260315_v2,2026-03-15T22:46:24.209734,8,silver_persistent,17,False,True,success,24.615984231000766,24.59383,2540,690,,,16,16,314.5857142857143,370.12,13881765255,14974249326,7,,11
exp1_20260315_v2,2026-03-15T22:46:48.895267,8,silver_persistent,18,False,True,success,24.335025840991875,24.309975,2540,690,,,17,17,343.51714285714286,443.81,13735925260.857143,13912916350,7,,11
exp1_20260315_v2,2026-03-15T22:47:13.504160,8,silver_persistent,19,False,True,success,24.577053935994627,24.558194,2540,690,,,18,18,329.9585714285714,391.71,13794014124.428572,14517982452,7,,11
exp1_20260315_v2,2026-03-15T22:47:38.639898,8,silver_persistent,20,False,True,success,24.364446255989606,24.345528,2540,690,,,19,19,328.75857142857143,425.46,13666610942.142857,13755833375,7,,11
exp1_20260315_v2,2026-03-15T22:48:06.840239,8,silver_persistent,21,False,True,success,28.173535326001,28.147884,2540,690,,,20,20,330.4525,388.25,13860507211.875,14633514557,8,,11
exp1_20260315_v2,2026-03-15T22:48:32.905862,8,silver_persistent,22,False,True,success,24.516273223998724,24.496864,2540,690,,,21,21,342.07714285714286,430.18,13938396448.285715,15216749303,7,,11
exp1_20260315_v2,2026-03-15T22:48:57.289539,8,silver_persistent,23,False,True,success,23.99268179599312,23.968103,2540,690,,,22,22,317.83142857142855,400.44,13715127655.285715,13810936045,7,,11
exp1_20260315_v2,2026-03-15T22:49:23.523920,8,silver_persistent,24,False,True,success,25.202551221009344,25.181507,2540,690,,,23,23,356.0757142857143,450.3,13937678623.714285,14993931099,7,,11
exp1_20260315_v2,2026-03-15T22:49:48.977120,8,silver_persistent,25,False,True,success,24.4676079369965,24.444273,2540,690,,,24,24,345.01428571428573,435.68,13785730373.428572,13920818419,7,,11
exp1_20260315_v2,2026-03-15T22:50:13.536162,8,silver_persistent,26,False,True,success,24.175080234010238,24.153212,2540,690,,,25,25,344.0785714285714,404.67,13885697715.285715,14808389770,7,,11
exp1_20260315_v2,2026-03-15T22:50:38.578267,8,silver_persistent,27,False,True,success,24.789658020978095,24.766608,2540,690,,,26,26,355.54857142857145,417.33,13914469143.142857,14663193452,7,,11
exp1_20260315_v2,2026-03-15T22:51:02.871144,8,silver_persistent,28,False,True,success,23.693452438979875,23.673917,2540,690,,,27,27,367.59142857142854,409.69,14003460289.714285,15310573786,7,,11
exp1_20260315_v2,2026-03-15T22:51:28.255635,8,silver_persistent,29,False,True,success,24.579824248998193,24.558254,2540,690,,,28,28,340.17571428571426,403.31,14052820057.142857,15040693393,7,,11
exp1_20260315_v2,2026-03-15T22:51:53.703574,8,silver_persistent,30,False,True,success,25.40167150599882,25.379517,2540,690,,,29,29,375.6157142857143,463.8,13886363410.285715,14151775672,7,,11
exp1_20260315_v2,2026-03-15T22:52:23.638501,8,silver_persistent,31,False,True,success,28.52639268198982,28.49763,2540,690,,,30,30,372.52,435.64,14011764037.25,14782099871,8,,11
exp1_20260315_v2,2026-03-15T22:52:49.143204,8,silver_persistent,32,False,True,success,24.9131527460122,24.889328,2540,690,,,31,31,335.76428571428573,439.69,13914773528.714285,14091878913,7,,11
exp1_20260315_v2,2026-03-15T22:53:13.644874,8,silver_persistent,33,False,True,success,24.46214136699564,24.43997,2540,690,,,32,32,345.69142857142856,452.46,14005619755.714285,14512097842,7,,11
exp1_20260315_v2,2026-03-15T22:53:39.025483,8,silver_persistent,34,False,True,success,25.342003145982744,25.318562,2540,690,,,33,33,341.2742857142857,429.89,14209104317,15332419819,7,,11
exp1_20260315_v2,2026-03-15T22:54:07.613683,8,silver_persistent,35,False,True,success,27.67961650399957,27.659121,2540,690,,,34,34,347.61125,420.88,13291102918.25,13828975745,8,,11
